,protein,deg,closeness,betweeness,eigenvector,bridging,clustering_coefficient,cluster,cluster_size
2743,4932.YHR122W,10,0.26011468620579803,0.00013533105365094679,1.1649812671812438e-05,2.1491417410385954e-05,0.7555555555555555,80,9
2744,4932.YIL009C-A,4,0.24009409689039182,1.9696632284236483e-05,3.6266266600668032e-06,1.5409100186804258e-05,0.5,75,8
2745,4932.YBR219C,1,0.24405918397847856,0.0,1.7496671845252745e-06,0.0,0.0,54,45
2746,4932.YBR220C,1,0.24405918397847856,0.0,1.7496671845252745e-06,0.0,0.0,54,45
2747,4932.YFL031W,4,0.2633233895025397,8.15935663510657e-05,0.00040542910028997957,9.592321553100675e-05,0.5,54,45
2748,4932.YFR041C,2,0.2453241192819049,0.0,2.655833540421013e-06,0.0,1.0,54,45
2749,4932.YHR079C,7,0.24859187090881413,4.246894709665172e-06,5.6019521698167764e-06,1.1252073758581414e-06,0.5714285714285714,54,45
2750,4932.YIL005W,5,0.2451215851095767,4.688896411962688e-08,1.827315617945268e-06,1.5727311145960442e-08,0.9,54,45
2751,4932.YOR288C,5,0.24517678852938968,1.291249934986648e-07,2.017425234665223e-06,4.954204409130536e-08,0.9,54,45
2752,4932.YJL073W,5,0.24904682019216104,0.0006612220125517522,2.4901523191747254e-06,0.00010586921837001573,0.3,465,1
2753,4932.YMR161W,3,0.25013402772459215,7.957899134103726e-07,4.149609958558453e-06,4.7140243073552925e-06,0.6666666666666666,8,24
2754,4932.YOL088C,6,0.2451951951951952,2.5395924862234677e-07,2.044996994166426e-06,6.228084250118174e-08,0.8,54,45
2755,4932.YDR380W,9,0.2329861606505921,7.217203057877475e-05,6.943551005167233e-07,9.67952813548772e-06,0.1388888888888889,221,8
2756,4932.YMR303C,11,0.24099763872491145,0.00030106589768991697,7.081217925791936e-07,3.236095881520079e-05,0.2909090909090909,230,20
2757,4932.YOR387C,2,0.20553807426054121,0.0,5.1845076244369425e-08,0.0,1.0,317,7
2758,4932.YMR083W,6,0.22399012413414718,1.1209507745751914e-06,6.582104358822372e-07,5.521922554231125e-07,0.5333333333333333,317,7
2759,4932.YGL258W,2,0.20553807426054121,0.0,5.1845076244369425e-08,0.0,1.0,317,7
2760,4932.YDR285W,8,0.22455995599559955,0.0002739297191906931,1.218336021798589e-07,3.23644422602489e-05,0.42857142857142855,102,20
2761,4932.YDR369C,5,0.23447483667169217,0.0,2.2676165610068988e-07,0.0,1.0,47,66
2762,4932.YLR329W,6,0.2369413813116657,0.00043999813198311425,6.157016350989281e-06,8.373149499585985e-05,0.6,180,6
2763,4932.YIL073C,8,0.22247956403269756,7.819393378449042e-05,1.0815758197150135e-07,1.08788240803416e-05,0.6428571428571429,102,20
2764,4932.YPR007C,6,0.24418691588785046,4.641501372246036e-06,2.6104565939976322e-06,5.096896635997242e-06,0.8,98,12
2765,4932.YHR014W,1,0.21907700563455862,0.0,6.958466331639475e-08,0.0,0.0,102,20
2766,4932.YHR157W,6,0.2369413813116657,0.00043999813198311425,6.157016350989281e-06,8.373149499585985e-05,0.6,180,6
2767,4932.YML013W,16,0.26475356679636836,0.00011223231494422624,5.9694146608755424e-05,5.647330660171666e-06,0.5333333333333333,62,87
2768,4932.YGR048W,24,0.2656148340923878,0.0001420410739843736,6.0785205719882625e-05,3.678756613698914e-06,0.36231884057971014,62,87
2769,4932.YOL063C,2,0.23115577889447236,0.0,2.2506288130350938e-07,0.0,1.0,47,66
2770,4932.YJL139C,3,0.21719757930438252,2.288026775256053e-06,5.273996468327638e-07,3.04082954381387e-06,0.3333333333333333,62,87
2771,4932.YMR264W,9,0.25284508786870014,0.0,9.030193104190914e-06,0.0,1.0,62,87
2772,4932.YLR247C,1,0.22058624881804673,0.0,7.725188641324836e-07,0.0,0.0,47,66
2773,4932.YLR010C,6,0.22531907554329078,2.7707341712023074e-06,1.9822747104427648e-07,7.339061960184991e-07,0.8,281,14
2774,4932.YDR082W,8,0.2480443533075112,8.334041500616525e-05,4.10705393699315e-06,1.4508913770181385e-05,0.5357142857142857,281,14
2775,4932.YER089C,4,0.25365020192606397,0.00012695045103577342,1.254001837346707e-06,0.0001641908767480595,0.3333333333333333,77,41
2776,4932.YOR352W,10,0.23678677590081926,0.0,5.603203556566896e-06,0.0,1.0,3,90
2777,4932.YNL309W,16,0.2624347127360386,0.0005974197249528048,4.08610623558171e-06,3.0181808955971933e-05,0.425,100,28
2778,4932.YER059W,13,0.2536108091318528,5.4144511840909604e-05,8.419034852608224e-07,4.756138235613585e-06,0.6666666666666666,134,58
2779,4932.YOR372C,6,0.2475367591329392,5.487894649907278e-07,5.438918360894381e-07,2.4489242140903037e-07,0.9333333333333333,134,58
2780,4932.YPL219W,13,0.2536108091318528,5.4144511840909604e-05,8.419034852608224e-07,4.756138235613585e-06,0.6666666666666666,134,58
2781,4932.YDL127W,9,0.24855403348554034,6.180301297388068e-05,5.723569351791381e-07,9.250187704959712e-06,0.75,134,58
2782,4932.YIL050W,7,0.24851620757875514,3.206075774035556e-05,5.62022690577309e-07,7.795593855645148e-06,0.7142857142857143,134,58
2783,4932.YDL179W,9,0.24855403348554034,6.180301297388068e-05,5.723569351791381e-07,9.250187704959712e-06,0.75,134,58
2784,4932.YDR146C,10,0.25024902306336677,9.650333324655882e-06,7.535730861085806e-07,1.4860143811285612e-06,0.6,134,58
2785,4932.YNL068C,8,0.2480820357007216,1.3491370922896126e-06,5.557599853067632e-07,2.5068227596162127e-07,0.8214285714285714,134,58
2786,4932.YOR014W,15,0.26982815598149373,0.00044428063710759446,6.465274371339719e-06,2.8343239977809935e-05,0.4380952380952381,23,24
2787,4932.YLR131C,6,0.2480443533075112,8.816756972679417e-07,5.47870640681419e-07,4.03255350388439e-07,0.8666666666666667,134,58
2788,4932.YNL289W,8,0.2485351190929153,5.0160426874925e-05,5.361002096637766e-07,9.760912090312799e-06,0.7142857142857143,134,58
2789,4932.YOR130C,3,0.2104517043623945,0.0,2.8837272607397975e-08,0.0,1.0,111,9
2790,4932.YBR291C,1,0.20845034465151902,0.0,6.142790114875164e-08,0.0,0.0,127,23
2791,4932.YOR271C,4,0.2633233895025397,0.0009811583937438379,1.0050876911777107e-05,0.00015431082241576134,0.0,469,1
2792,4932.YDR335W,21,0.2863405225320007,0.00014227671865129114,0.00031504724484272286,9.173613240411002e-06,0.5190476190476191,83,21
2793,4932.YJR074W,4,0.24927491985956343,0.0,1.3292978129168356e-05,0.0,1.0,83,21
2794,4932.YBL082C,12,0.2226008724100327,0.00010383329990587079,9.096451182663605e-07,1.1060515179529785e-05,0.6363636363636364,132,19
2795,4932.YNL024C,8,0.2632809351068118,0.0003908447248718777,9.783399084875477e-06,7.696559756076318e-05,0.17857142857142858,273,12
2796,4932.YER100W,4,0.23530259365994236,7.133610416571956e-05,1.135381732659111e-06,6.587402238919305e-05,0.16666666666666666,62,87
2797,4932.YCR052W,20,0.23761367770098218,3.321471933663684e-05,8.828370658972468e-07,1.7408014974604464e-06,0.7894736842105263,40,27
2798,4932.YDR073W,11,0.24415040741571353,0.0,1.6519859336459824e-06,0.0,1.0,40,27
2799,4932.YFL049W,11,0.24415040741571353,0.0,1.6519859336459824e-06,0.0,1.0,40,27
2800,4932.YFR037C,21,0.2397768152118053,5.271740969713454e-05,9.834280103411056e-07,2.4773253637729398e-06,0.719047619047619,40,27
2801,4932.YGR275W,25,0.24457091508162349,0.00010621893857850136,1.8816857306701573e-06,3.1840191589829853e-06,0.6466666666666666,40,27
2802,4932.YHL025W,11,0.24415040741571353,0.0,1.6519859336459824e-06,0.0,1.0,40,27
2803,4932.YJL176C,18,0.24828949369013228,3.19612257042333e-05,2.4983610188457106e-06,2.1405627496359114e-06,0.673202614379085,40,27
2804,4932.YLR321C,18,0.23412186379928315,9.544115880124271e-06,5.848914300279585e-07,5.947867707694673e-07,0.8823529411764706,40,27
2805,4932.YMR033W,31,0.25438118233507284,0.0008653489609988305,2.6094272658810605e-06,1.3825579904469167e-05,0.44086021505376344,40,27
2806,4932.YNR023W,16,0.24504801920768307,8.37287536880684e-06,1.9781117003135575e-06,6.970493475804425e-07,0.7583333333333333,40,27
2807,4932.YER045C,9,0.2650328653736915,0.00021802558606025702,9.796813870348843e-06,7.046753005379463e-05,0.3611111111111111,77,41
2808,4932.YNL186W,4,0.25264949330857894,6.266698149223326e-05,1.0192234467957302e-05,0.00010176545416267295,0.16666666666666666,10,43
2809,4932.YMR016C,4,0.21944500436739905,4.806689748402262e-05,9.551598779693788e-08,3.0156038345489474e-05,0.5,233,18
2810,4932.YNR009W,3,0.21965162418454504,0.0,4.4987097552154764e-08,0.0,1.0,134,58
2811,4932.YKL161C,9,0.23782130634238696,7.433036535876694e-05,2.781137113806299e-07,7.76982637852478e-06,0.16666666666666666,77,41
2812,4932.YPL089C,9,0.2739243478990187,0.0008457830017186215,1.2891956249182908e-05,0.00012793382224671396,0.3611111111111111,77,41
2813,4932.YKL010C,13,0.2791691597572442,0.0010544698871895084,1.848319679337161e-05,6.142550009638591e-05,0.02564102564102564,472,3
2814,4932.YKL062W,8,0.24891395472906028,3.634856889258285e-05,2.02572178257883e-06,8.008839492725749e-06,0.6071428571428571,233,18
2815,4932.YOR101W,10,0.25404480398257623,4.7866811158626534e-05,1.2976805247047013e-06,7.92654765056956e-06,0.4888888888888889,233,18
2816,4932.YMR037C,10,0.2576116106641426,0.0003360793229020825,2.9554441555157023e-06,5.030546872044741e-05,0.4,233,18
2817,4932.YEL065W,6,0.2107640681466185,0.00024224072388537402,3.368724933687883e-08,3.125686759811278e-05,0.5333333333333333,193,9
2818,4932.YGL071W,6,0.21294907739453608,0.00023529430304490616,7.043134083968898e-08,3.852772213600803e-05,0.26666666666666666,475,1
2819,4932.YHL040C,4,0.1887315804680728,1.4227097599451495e-05,2.205248657360497e-09,3.880117527123136e-06,0.6666666666666666,193,9
2820,4932.YHR057C,3,0.22951510892480675,1.3515524283850465e-05,2.985739193573457e-07,1.590061680452996e-05,0.3333333333333333,54,45
2821,4932.YLR195C,2,0.22970881980587987,0.0,4.6563368444887075e-07,0.0,1.0,130,26
2822,4932.YDR358W,8,0.2446258707212943,0.0007582056400418059,1.343321169442033e-06,0.00012022639838484246,0.32142857142857145,172,26
2823,4932.YPR095C,1,0.20055265581823764,0.0,5.420488752907831e-09,0.0,0.0,130,26
2824,4932.YHR108W,9,0.2447725399085663,0.00018329438900190076,1.519588747950539e-06,2.4550641978369835e-05,0.5277777777777778,172,26
2825,4932.YHL013C,3,0.23757910816905506,6.930529323527145e-07,1.8608658324065538e-05,1.0075218840369858e-06,0.6666666666666666,22,7
2826,4932.YJL197W,2,0.24257278669043375,0.0,9.803531724931122e-06,0.0,1.0,64,15
2827,4932.YOR138C,1,0.23345246604717657,0.0,8.02898981078463e-06,0.0,0.0,51,21
2828,4932.YDR216W,3,0.22459084032457707,0.00011684099815520463,1.5896107475629537e-08,8.568339864715005e-05,0.3333333333333333,230,20
2829,4932.YMR280C,3,0.22113887196154106,3.947239800898153e-06,1.2938208405665191e-08,2.481122160564553e-06,0.6666666666666666,230,20
2830,4932.YJR067C,5,0.25763193184507377,3.5301883507832236e-05,0.00032024451553179403,9.283265752399725e-06,0.6,18,167
2831,4932.YNR030W,15,0.22252503917694352,0.00019507484077915596,1.2878829993819249e-06,1.1921381381092666e-05,0.5904761904761905,132,19
2832,4932.YDR183W,1,0.20232932722091437,0.0,8.549802804439505e-07,0.0,0.0,25,15
2833,4932.YHL023C,7,0.24746173662676163,0.0,4.372234611291634e-06,0.0,1.0,95,57
2834,4932.YBL104C,8,0.24781849912739964,1.2872167392028066e-06,4.390876965799183e-06,1.8343886755740319e-07,0.8571428571428571,95,57
2835,4932.YDR128W,8,0.24781849912739964,1.2872167392028066e-06,4.390876965799183e-06,1.8343886755740319e-07,0.8571428571428571,95,57
2836,4932.YEL062W,8,0.24781849912739964,1.2872167392028066e-06,4.390876965799183e-06,1.8343886755740319e-07,0.8571428571428571,95,57
2837,4932.YOL138C,7,0.24746173662676163,0.0,4.372234611291634e-06,0.0,1.0,95,57
2838,4932.YJR138W,7,0.24746173662676163,0.0,4.372234611291634e-06,0.0,1.0,95,57
2839,4932.YKL159C,3,0.21388343156516046,0.0,5.829076894833123e-08,0.0,1.0,42,39
2840,4932.YDL110C,2,0.23168049939703483,9.419055731430887e-05,9.866352606670965e-07,0.0008148578446726257,0.0,62,87
2841,4932.YKL137W,1,0.1857792946530148,0.0,6.8664505832549194e-09,0.0,0.0,33,18
2842,4932.YCR059C,3,0.2336027465846506,7.359999338221029e-06,9.144545417550771e-06,9.383676914579526e-06,0.6666666666666666,87,8
2843,4932.YFR009W,2,0.23125398286483043,0.0,6.550873840742013e-06,0.0,1.0,87,8
2844,4932.YBR264C,3,0.22602076124567475,0.0,3.373292304576763e-06,0.0,1.0,127,23
2845,4932.YKR014C,17,0.2425007425007425,0.00034449754643630954,3.6340199118114374e-06,1.1676091341974953e-05,0.45588235294117646,332,19
2846,4932.YLR262C,19,0.2421232115056713,0.0012547723028027845,3.64755911174233e-06,2.2933948625793093e-05,0.15789473684210525,439,8
2847,4932.YPL070W,2,0.22638109100991197,0.0,3.2263217332889215e-06,0.0,1.0,332,19
2848,4932.YNL093W,6,0.22985431768597367,3.3634150088297696e-06,3.4300084759886993e-06,1.931401052210459e-06,0.4666666666666667,332,19
2849,4932.YDR169C,3,0.21649211189182024,1.5758441052016866e-05,9.077583508321828e-06,2.1826177232793455e-05,0.3333333333333333,100,28
2850,4932.YLR403W,3,0.22680555555555557,0.0001224859850554266,4.384431779479337e-06,0.00010178890724827696,0.3333333333333333,281,14
2851,4932.YFR051C,18,0.2719626946456824,0.0007095363461204803,4.640174482097422e-06,3.765687248775365e-05,0.42483660130718953,130,26
2852,4932.YGL209W,2,0.21840310284873612,0.0,1.1559593615291044e-08,0.0,1.0,230,20
2853,4932.YHR094C,2,0.21840310284873612,0.0,1.1559593615291044e-08,0.0,1.0,230,20
2854,4932.YDR043C,2,0.2243594147145703,1.2797712514483366e-05,1.9139196929751362e-08,2.7784507432759938e-05,0.0,77,41
2855,4932.YMR123W,1,0.2113915857605178,0.0,1.8255914224808616e-08,0.0,0.0,233,18
2856,4932.YPL116W,6,0.2514241724403387,4.882384343156182e-06,2.8648292346978747e-06,3.3787525337528092e-06,0.8,100,28
2857,4932.YML078W,4,0.2758212988767841,9.027241940792513e-05,1.6240588319904905e-05,0.00021137417969047288,0.16666666666666666,64,15
2858,4932.YLR177W,1,0.19559228650137742,0.0,5.484273047517806e-09,0.0,0.0,126,12
2859,4932.YMR261C,10,0.23794259070377385,1.9472585852128534e-05,6.7857256799998e-07,3.3979952437020223e-06,0.7333333333333333,124,71
2860,4932.YIL045W,6,0.2464347694861541,4.326047810823214e-05,1.5156712930203823e-07,1.6412934524945182e-05,0.8,42,39
2861,4932.YDR034C,1,0.23460958264492493,0.0,5.796422109468718e-06,0.0,0.0,77,41
2862,4932.YIL036W,1,0.23460958264492493,0.0,5.796422109468718e-06,0.0,0.0,77,41
2863,4932.YPR054W,14,0.2716912070543216,0.0008842334064590936,0.00015566208408459027,5.8833474002974835e-05,0.07692307692307693,77,41
2864,4932.YHR071W,10,0.2463789981894991,0.0002000587270750698,5.93215765310253e-06,2.2227753685970726e-05,0.6666666666666666,134,58
2865,4932.YFR038W,6,0.2446258707212943,1.2946555968479395e-05,1.537295119916303e-05,1.679764231974671e-05,0.6666666666666666,10,43
2866,4932.YKL055C,5,0.1973056243581224,3.462712986746089e-06,3.487576920394911e-08,1.0128353275572606e-06,0.7,164,10
2867,4932.YLR128W,9,0.26218190575579997,2.1353865819632312e-05,4.926430540634875e-05,3.1392744742764645e-06,0.75,6,34
2868,4932.YPL259C,14,0.2607584830339321,0.001249878815488393,4.527141610448487e-05,7.100139393990143e-05,0.3956043956043956,172,26
2869,4932.YOL025W,3,0.2447175183575603,0.0,4.699141141095046e-05,0.0,1.0,6,34
2870,4932.YDR153C,12,0.2400235173072683,2.4522106697570535e-05,2.061711184422534e-06,2.4457636886211584e-06,0.6818181818181818,172,26
2871,4932.YJR125C,11,0.24205143407692878,5.792689510723402e-05,2.090656393029926e-06,9.221381834928348e-06,0.6545454545454545,172,26
2872,4932.YLR170C,10,0.23323573519960009,6.634955396910561e-05,1.3342932780078448e-06,6.84869354592612e-06,0.6222222222222222,172,26
2873,4932.YKL135C,11,0.24367678877863164,4.7707951409600445e-05,2.359874516355442e-06,6.5865750708678125e-06,0.7090909090909091,172,26
2874,4932.YPR029C,21,0.2499617327414664,0.000834397559249641,2.8471368194279135e-06,1.844996416513206e-05,0.3904761904761905,172,26
2875,4932.YGR241C,13,0.2526690391459075,2.8539326170902542e-05,3.119412594619771e-06,4.467069499821141e-06,0.7307692307692307,298,9
2876,4932.YHR161C,17,0.25286466398265717,6.783714211868388e-05,3.254779780469909e-06,5.4084619084760176e-06,0.6397058823529411,172,26
2877,4932.YLL023C,2,0.20735191416418006,0.0,1.1795609220536894e-06,0.0,1.0,124,71
2878,4932.YBR066C,1,0.2183884988298228,0.0,1.1488934204812692e-08,0.0,0.0,230,20
2879,4932.YGR271C-A,30,0.268961541628922,1.899249023798671e-06,0.006915385844898754,2.654649845998933e-07,0.767816091954023,13,207
2880,4932.YIL112W,5,0.24224892449191515,0.0,3.3032923120600565e-07,0.0,1.0,100,28
2881,4932.YKR029C,21,0.26125909927205826,0.00019883680013326382,6.4938994259962434e-06,8.319689025674779e-06,0.6142857142857143,100,28
2882,4932.YIL001W,1,0.21607674495534238,0.0,3.73687184631062e-07,0.0,0.0,6,34
2883,4932.YDR027C,7,0.20682667342156924,3.443135573830146e-05,1.59752696091729e-07,6.830130452853503e-06,0.5714285714285714,439,8
2884,4932.YOL018C,24,0.24549007817197835,0.0004976845208883511,3.5580527031795332e-06,1.9434751978616864e-05,0.6340579710144928,263,31
2885,4932.YDR468C,25,0.2432412303567439,0.0008318407147425201,3.5423394854835876e-06,2.4532698388075434e-05,0.68,263,31
2886,4932.YDR484W,6,0.2017170032734235,6.841640220556632e-06,1.0922175373561668e-07,1.7794757288033954e-06,0.7333333333333333,439,8
2887,4932.YKR020W,3,0.19635664041363554,0.0,2.3293053787893626e-08,0.0,1.0,439,8
2888,4932.YPL055C,2,0.2363412692669513,0.0,3.617162401606222e-06,0.0,1.0,10,43
2889,4932.YNL016W,4,0.2529625900395012,4.739620111273016e-06,7.154344870363951e-05,8.250659248334607e-06,0.3333333333333333,177,20
2890,4932.YMR259C,3,0.24378592222139284,3.2138696170759006e-08,0.0005545847287397127,2.494405609195482e-07,0.6666666666666666,176,11
2891,4932.YDR333C,5,0.26063362860106937,2.099613552170546e-05,6.94441859729757e-05,2.1701822649341176e-05,0.6,62,87
2892,4932.YDR061W,6,0.2760544332685318,0.00011238698790292821,0.0008089125616831833,0.0001420071859220965,0.3333333333333333,309,16
2893,4932.YGL224C,6,0.21657824933687003,1.7041347442076893e-06,7.348037984085167e-07,4.996416003959717e-07,0.8666666666666667,260,9
2894,4932.YOR276W,4,0.24138950480413895,1.2600743933209092e-07,8.322893033032727e-05,1.1341854601258876e-07,0.8333333333333334,73,7
2895,4932.YCL037C,5,0.24862971985383678,4.2770571219389156e-06,7.74746437464677e-05,1.3165076297437145e-06,0.7,73,7
2896,4932.YMR012W,5,0.2462675312924144,0.0,0.001050828729614818,0.0,1.0,73,7
2897,4932.YOR148C,4,0.22391334156040038,0.0,1.1925963862283878e-05,0.0,1.0,44,98
2898,4932.YOR208W,9,0.24266290214726205,4.006881674231345e-05,2.0988411749666046e-06,4.787252048583365e-06,0.5,77,41
2899,4932.YLR120C,3,0.22330097087378642,2.1642367309045037e-05,2.0454767717199677e-07,1.2208514892281815e-05,0.6666666666666666,390,7
2900,4932.YDR144C,3,0.22330097087378642,2.1642367309045037e-05,2.0454767717199677e-07,1.2208514892281815e-05,0.6666666666666666,390,7
2901,4932.YGL232W,1,0.2259425804219993,0.0,9.898026820041239e-05,0.0,0.0,176,11
2902,4932.YDR016C,12,0.2018291929304165,3.6263445585667086e-06,4.426522504891235e-08,3.4705655191665775e-07,0.8636363636363636,138,35
2903,4932.YDR532C,2,0.2063823064770932,0.0,2.8882877696082655e-08,0.0,1.0,138,35
2904,4932.YFR046C,8,0.2037938350180956,2.6906672335468542e-05,5.958652152858632e-08,4.9301639116122895e-06,0.6071428571428571,138,35
2905,4932.YJR112W,8,0.21454378243447414,8.767748409387881e-06,1.5515929007059047e-07,2.194864234873585e-06,0.7142857142857143,138,35
2906,4932.YMR117C,10,0.23481199223524338,0.0001402627161040414,9.579367762045207e-07,2.1670462277475377e-05,0.5777777777777777,138,35
2907,4932.YKL052C,13,0.20184166615165935,5.49331210653437e-06,5.009077824959318e-08,4.32444516167581e-07,0.7435897435897436,138,35
2908,4932.YPL233W,8,0.21151479826436112,4.439451170699442e-06,8.213283993511218e-08,1.001812861449554e-06,0.75,138,35
